startup_id,founder_id,session,societe,fondateur
,F0159,10/2019,Bon'Heure,Nour Tekaya
,F0430,10/2019,Bon'Heure,Skander Gafsi
C0231,F0431,10/2019,Coursesgolf,Assil Talmoudi
C0232,F0432,10/2019,Rhintos Games,Ayoub Ben Thabet
C0232,F0433,10/2019,Rhintos Games,Ahmed Chlagou
C0232,F0434,10/2019,Rhintos Games,Hishem Zarrad
C0233,F0435,10/2019,WareCom,Hamza SAIDI
C0233,F0436,10/2019,WareCom,Nour Abbous
C0233,F0437,10/2019,WareCom,Ali Saidi
C0234,F0438,10/2019,Foodealz,Rim ELFAHEM
C0234,F0439,10/2019,Foodealz,Iskander EL AMRI
C0235,F0440,10/2019,IDWEY,Khouloud Kaabi
C0235,F0441,10/2019,IDWEY,Meriem Amamou
C0235,F0442,10/2019,IDWEY,Borhen Mansouri Khmaiess
C0235,F0443,10/2019,IDWEY,Ahmed
C0236,F0444,10/2019,Humansys,Amine Gara
C0236,F0445,10/2019,Humansys,Mariem Ouanes
C0237,F0446,10/2019,2ME | Machining & Manufacturing Engineering,Mohamed Bechir Chniti
C0237,F0447,10/2019,2ME | Machining & Manufacturing Engineering,Nedra Neffeti
C0238,F0448,10/2019,Prodcom,Amen Allah Missaoui
C0238,F0449,10/2019,Prodcom,Hassen Missaoui
C0239,F0450,10/2019,Plateforme de Tele-Medecine et mSante (KoalX),Asma Gaabal
C0239,F0451,10/2019,Plateforme de Tele-Medecine et mSante (KoalX),Achref Mabrouk
C0240,F0452,10/2019,Meilleure Vie Etudiants Tunisie,Wissem hakiri
C0240,F0453,10/2019,Meilleure Vie Etudiants Tunisie,Mohamed Guediche
C0241,F0454,10/2019,SPX,Rabii Jhinaoui
C0242,F0455,10/2019,Bambinosit,Nivine Mussi
C0243,F0456,10/2019,Smart-Ways,Walid Labidi
C0244,F0457,10/2019,One Shot,Khemais Ben Mustapha
C0245,F0458,10/2019,Municipalité 4.0,Amal Baccara
C0245,F0459,10/2019,Municipalité 4.0,Ala eddine Soltani
C0246,F0460,10/2019,Al madina,Saief Eddine Djibali
C0247,F0461,11/2019,Orbitech (SeekMake),Adel Ayari
C0248,F0462,11/2019,NG Technologies,Moez Ben Mbarka
C0249,F0463,11/2019,VAKAY,Adam Jabeur
C0250,F0464,11/2019,EDUC'ART,Henda Sahnoun
C0251,F0465,11/2019,AZÄ,Oussama Gmati
C0252,F0466,11/2019,Anavid,Ahmed Chaari
C0253,F0467,11/2019,DrillSERV,Ahmed Aouiti
C0254,F0468,11/2019,SOLIXY,Haythem Khalifa
C0255,F0469,11/2019,SAMM TEST & AUTOMATION,Mohamed Anane
C0256,F0470,11/2019,Baity tn Decoriz SARL,Saber Gharsellaoui
C0257,F0471,11/2019,PROSUMERS,Haythem Zouari
C0258,F0472,11/2019,7keema,Amr Bakr
C0259,F0473,11/2019,Salaire.tn,Fédi Belkacem
C0260,F0474,11/2019,VDOC,Aymen Saadani
C0261,F0475,11/2019,Lamma,Hamza Guesmi
C0262,F0476,11/2019,INNOFAB,Nadim Kharraz
C0263,F0477,11/2019,NovaTEK Solution,Safa Bouhajar
C0264,F0478,11/2019,Miral Things,Anouer Kebir
C0265,F0479,11/2019,Shadoc (société Sirat Edition spin off de Sirat),Amel Torkhani
C0266,F0480,11/2019,Exacctly,Noureddine Loukil
C0267,F0481,11/2019,Domoticaza,Mohamed Zammel
C0268,F0027,11/2019,Supermarché Founa,Karim Skik
C0269,F0482,11/2019,B4 PRINT,Mohamed Sami Adouani
C0270,F0483,11/2019,BS partage,Boutheina Hamdi
C0271,F0484,11/2019,Oxygen Design,Anas Ben Amar
C0272,F0485,11/2019,OneCom,Firas Yahyaoui
C0273,F0486,11/2019,Motion Ads,Faouzi Zorgati
C0274,F0487,11/2019,Kot BJ,Walid Haouari
C0275,F0488,11/2019,Ifortic,Nizar Jeridi
C0276,F0489,11/2019,NO CUT,Ahmed Ben Boubaker
C0277,F0490,11/2019,eDallel,Mehdi Braiek
C0278,F0491,11/2019,School Upgrader,Khalil Zineb
C0279,F0492,11/2019,PENTAPIX,Khaled Khelifi
C0280,F0493,11/2019,Fonderz,Nidhal Meghirbi
C0281,F0494,11/2019,HS Gaming,Hamdi Ben Ammar
,F0319,11/2019,Eat & Fit,Skander Ben Sassi
,F0258,11/2019,Minima.ai,Houssem eddine Mrad
C0282,F0148,11/2019,PROFILTHEQUE,Anis Maghar
C0282,F0149,11/2019,PROFILTHEQUE,Imen Maghar
,F0432,11/2019,Rhintos Games,Ayoub Ben Thabet
,F0433,11/2019,Rhintos Games,Ahmed Chlagou
,F0434,11/2019,Rhintos Games,Hishem Zarrad
C0283,F0150,11/2019,GO UP STAND UP,Hazem Guent
C0283,F0151,11/2019,GO UP STAND UP,Yassine Dimassi
,F0371,11/2019,Athena-IO,Safwen Bouali
,F0372,11/2019,Athena-IO,Cherif Redissi
,F0373,11/2019,Athena-IO,Amine Troudi
C0284,F0495,12/2019,CYNOIA,Skander Essid
C0284,F0496,12/2019,CYNOIA,Ayoub Rebeh
C0284,F0497,12/2019,CYNOIA,Nasreddine Riahi
C0285,F0498,12/2019,Société Jhimi Pour Les Elévateurs Légers,Houcine Jhimi
C0285,F0499,12/2019,Société Jhimi Pour Les Elévateurs Légers,Ali Jhimi
C0286,F0500,12/2019,Grabingo,Mohamed Khalloufi
C0287,F0501,12/2019,Logis Technologies,Riadh Ellouze
C0288,F0502,12/2019,K2LIS,Tarek Kammoun
C0288,F0503,12/2019,K2LIS,Farouk Kamoun
C0288,F0504,12/2019,K2LIS,Mohamed Ben Laroussi Limame
C0289,F0505,12/2019,STRIKE MOTOTRS,Mohamed Ben Mahmoud
C0290,F0506,12/2019,KHEER,Chaker Lafi
C0290,F0468,12/2019,KHEER,Haythem Khalifa
C0290,F0507,12/2019,KHEER,Salem Khalifa
C0290,F0508,12/2019,KHEER,Bechir Yahya
C0291,F0509,12/2019,Tap4glam,Maya Touati
C0292,F0510,12/2019,Ahmini,Meher Khelifi
C0293,F0511,12/2019,Chantier,Moufid Ben Hmida
C0293,F0512,12/2019,Chantier,Shady Achouri
C0294,F0513,12/2019,Club privilèges / BIGDeal,Issam Essefi
C0294,F0514,12/2019,Club privilèges / BIGDeal,Imededdine Essefi
C0294,F0515,12/2019,Club privilèges / BIGDeal,Iheb Beji
C0295,F0516,12/2019,Iowaves,Amine Rahmouni
,F0517,12/2019,Beego,Amine Sammary
C0296,F0518,12/2019,AfiaTech,Leith Glissa
C0297,F0519,12/2019,MICE,Nasreddine Somaali
C0297,F0520,12/2019,MICE,Marwa Khmissi
C0298,F0521,12/2019,Fasteas,Kais Ben Ayed
C0298,F0522,12/2019,Fasteas,Meriem ElMay
C0299,F0523,12/2019,New Wave for communication & solutions,Naoufel Elarayedh
C0299,F0524,12/2019,New Wave for communication & solutions,Wael Dhouib
C0300,F0525,12/2019,ALMOURAFEK,Imen Khanfir Kallel
C0300,F0526,12/2019,ALMOURAFEK,Sonda Ammar Bouhamed
C0301,F0527,12/2019,Bouita,Amir Matallaoui
C0301,F0528,12/2019,Bouita,Nadjib Mammeri
C0302,F0529,12/2019,Raheeq,Hamza Nechi
C0303,F0530,12/2019,Pepolls,Jihed Rahmouni
C0303,F0531,12/2019,Pepolls,Jihen Rahmouni
C0303,F0250,12/2019,Pepolls,Omar Bouattay
C0304,F0532,12/2019,AUDACITY,Mohamed Amine Ouichka
C0305,F0533,12/2019,SOCIETE ARDARY PARTNERS TUNISIA,Selim Snoussi
C0305,F0534,12/2019,SOCIETE ARDARY PARTNERS TUNISIA,Radhi Khaled Bouloussa
C0306,F0535,12/2019,PROSERVY,Ahmed Dridi
,F0109,12/2019,Supply Air,Hatem Lefi
,F0108,12/2019,Supply Air,Aymen Tleilia
C0307,F0536,12/2019,ALFA PRINT,Abdelkarim Feddal
C0308,F0537,12/2019,Tun E-shop,Achref Riahi
C0309,F0538,12/2019,GPS-Infos,Mohamed Amine Boubakeri
C0310,F0539,12/2019,Dyarna,Slim Ben Salah
C0310,F0540,12/2019,Dyarna,Ekram Mzoughi
C0311,F0541,12/2019,OFFBEAT MEDIA,Tejeddine Mta'allah
C0312,F0542,12/2019,OXN,Chamseddine Amaimia
C0312,F0543,12/2019,OXN,Syrine Zitouni
C0312,F0544,12/2019,OXN,Selim Lakhdhar
C0313,F0545,12/2019,StarTAW,Dhafer Ben Amor
C0313,F0546,12/2019,StarTAW,Fares Ben Amor
C0313,F0547,12/2019,StarTAW,Nidhal Ben Amor
C0314,F0260,12/2019,Advanced Functionalities For Smart Home - Kwiklink Technologies,Lotfi Aguerbaoui
C0315,F0152,12/2019,Transfacile - Techno GM,Oussema Marai
C0315,F0153,12/2019,Transfacile - Techno GM,Ghada Chelly
,F0156,12/2019,Bookingtodo,Aziz Annabi
,F0201,12/2019,VME Internationale,Foued Ben Babis
,F0548,12/2019,VME Internationale,Montassar Gharssa
C0316,F0366,12/2019,Kamioun - Kriga Technologies,Fares Belghith
C0316,F0549,12/2019,Kamioun - Kriga Technologies,Abdelrahmen Ghariani
,F0550,12/2019,WareCom,Hamza Said
,F0436,12/2019,WareCom,Nour Abbous
,F0437,12/2019,WareCom,Ali Saidi
,F0551,12/2019,Foodealz,Rim Elfahem
,F0552,12/2019,Foodealz,Iskander ELameri
,F0553,12/2019,X-P-R,Mohamed Aziz Chahed
,F0323,12/2019,X-P-R,Mohamed Itheb Ben Abbes
,F0324,12/2019,X-P-R,Oussama Ouda
,F0325,12/2019,X-P-R,Mohamed Chebbi
,F0205,12/2019,Natalista,Rim Besbes
,F0554,12/2019,Kyto-Prod,Olfa Kilani Feki
C0317,F0555,01/2020,Optimalogistic,Maher Chakroun
C0318,F0556,01/2020,Next Gen Solution / UnFrauded,Taha Cabani
C0319,F0557,01/2020,Digital2Value,Foued Manaa
C0320,F0558,01/2020,Junior Robotics Lab,Sami Turki
C0321,F0559,01/2020,STE ESKY PROFESSIONAL SERVICES LIMITED,Kais Khadhraoui
C0322,F0560,01/2020,Sentinel Data,Walid Mnif
C0323,F0561,01/2020,DCX,Mohamed Ali Midani
C0324,F0562,01/2020,KALYS,Sonia Hachicha
C0325,F0563,01/2020,Paygrant,Khalil Manai
C0326,F0564,01/2020,AbrarCom Analytics,Houssem Nouri
C0327,F0565,01/2020,Prefabulous,Malik Nouira
C0328,F0566,01/2020,Societe Tunisian Online Teachers,Rania Khelil
C0329,F0567,01/2020,SQOIN,Bacem Bergaoui
C0330,F0568,01/2020,GLOLIX TUNISIA,Mourad Othmane
C0331,F0569,01/2020,La relation client à l'ère du digital,Mohamed Achref Gabsi
C0332,F0570,01/2020,Support de coupe a couvercle automatique,Makrem Gharbi
C0333,F0571,01/2020,IJA SOLUTION,Hatem Drira
C0334,F0572,01/2020,QUERMES,Karim Sellami
C0335,F0573,01/2020,Doqtoor,Mohamed Ben Hmida
C0336,F0574,01/2020,Sun Tracker,Mohamed Achref Ben Sghaier
C0337,F0575,01/2020,DaryDar,Taha Khaled
C0338,F0576,01/2020,Zcare,Haythem Zouaoui
C0339,F0577,01/2020,Examido,Hajer ELhedi
C0340,F0578,01/2020,Consulti,Alaeddine Jalel
C0341,F0579,01/2020,DRYSEK,Amjed Teraa
C0342,F0580,01/2020,CRATOSUSA,Omar Ouertani
,F0581,01/2020,Doctor Sina,Laroussi Ben Younes
C0343,F0582,01/2020,Baccouche Orthopedic Center,Salah Meziou
C0344,F0583,01/2020,Zemnistore,Amira Ben Mim
C0345,F0584,01/2020,Tunisian Cloud,Bassem Lamouchi
C0346,F0585,01/2020,SKYTEK,Walid Zniti
C0347,F0586,01/2020,DSS COMPANY,Manel Snoussi
C0348,F0587,01/2020,AddInn Tunisie,Aymen Znaidi
C0349,F0588,01/2020,FUZBUS,Zied Houfi
C0350,F0589,01/2020,Easy Touch Solutions (ETS),Meher Attiaoui
C0351,F0590,01/2020,Chèques Instantanés,Anis Khayat
C0352,F0591,01/2020,Papelstore,Mohamed Ayadi
C0353,F0592,01/2020,Carbon2Heat,Jeau-Paul Grossenbacher
,F0593,01/2020,VDOC,Mohamed Aymen Saadani
,F0328,01/2020,Oleomar Start-up Projet,Sami Guetari
,F0329,01/2020,Oleomar Start-up Projet,Nadia Bouslimi Guetari
C0354,F0330,01/2020,Universal Technology of infinite keys,Makrem Dhifalli
C0354,F0331,01/2020,Universal Technology of infinite keys,Aymen Gatri
C0354,F0332,01/2020,Universal Technology of infinite keys,Mounir Bezzarga
,F0368,01/2020,Tuni'AR,Abdelhamid Boukhari
,F0594,01/2020,Tuni'AR,Sarra Kalfet
,F0370,01/2020,Tuni'AR,Mohamed Karim Sakrani
C0355,F0595,02/2020,Katomi,Hedi Michau
C0355,F0596,02/2020,Katomi,Firas Mezghani
C0356,F0597,02/2020,Société Saghroun.com,Ayet Elmouna Chemli
C0357,F0598,02/2020,BSmart SARL,Walid Ammar
C0357,F0599,02/2020,BSmart SARL,Ahmed Fessi
C0358,F0600,02/2020,Youth Hub,Achref Mattar
C0358,F0601,02/2020,Youth Hub,Salsabil Thabti
C0359,F0602,02/2020,WaterSpirit,Mehdi Bhouri
C0359,F0603,02/2020,WaterSpirit,Olfa Bousselmi
C0359,F0604,02/2020,WaterSpirit,Chaima Belhajamor
C0359,F0605,02/2020,WaterSpirit,Amir Ben Hajhassine
C0360,F0606,02/2020,RENTAL RIDE,Mourad Hammami
C0361,F0607,02/2020,OXAHOST,Tarek Nakbi
C0362,F0608,02/2020,QualiFour,Mohamed Kaddech
C0362,F0609,02/2020,QualiFour,Mehdi Boudhraa
C0363,F0610,02/2020,Edutest,Saeed Zarrouk
C0363,F0611,02/2020,Edutest,Imen Yahyaoui
C0364,F0612,02/2020,Xtendplex,Ahmed Cheriha
C0364,F0613,02/2020,Xtendplex,Ahmed Ben Hamouda
C0365,F0614,02/2020,Kyufi,Tarek Talbi
C0366,F0615,02/2020,Sportopia,Houssem Sellami
C0366,F0616,02/2020,Sportopia,Oussema Noureddine Metoui
C0367,F0617,02/2020,Accent,Mourad Masmoudi
C0367,F0618,02/2020,Accent,Malek Aloulou
C0367,F0619,02/2020,Accent,Moez Affes
C0368,F0620,02/2020,Allô Réparateur,Aymen Bouchoucha
C0368,F0621,02/2020,Allô Réparateur,Mohamed Said Elbehi
C0369,F0622,02/2020,Class Quiz,Sabrine Ibrahim
C0369,F0623,02/2020,Class Quiz,Achref Dawahi
C0369,F0624,02/2020,Class Quiz,Omar Trabelsi
C0370,F0625,02/2020,autoecoleplus,Mohamed Amine Jendoubi
C0370,F0626,02/2020,autoecoleplus,Ahmed Nemlaghi
C0371,F0627,02/2020,SECURAS,Mohamed Amine Guettat
C0372,F0628,02/2020,Kaco.,Mohamed Ali Salmi
C0372,F0629,02/2020,Kaco.,Hela Agrebi
C0372,F0630,02/2020,Kaco.,Anas Zouabi
C0373,F0631,02/2020,Smart House Tunisia,Achref Chouchene
C0373,F0632,02/2020,Smart House Tunisia,Yasmine Ben Ameur
C0373,F0633,02/2020,Smart House Tunisia,Seif Souilem
C0373,F0634,02/2020,Smart House Tunisia,Siwar Boufares
C0374,F0635,02/2020,Co-Solar,Mahmoud Hammami
C0374,F0636,02/2020,Co-Solar,Yassine Boutabba
C0375,F0637,02/2020,Tynass,Karim Hermi
C0375,F0638,02/2020,Tynass,Sami Ben Chaalia
C0375,F0639,02/2020,Tynass,Khalil Ben Ali
C0376,F0640,02/2020,Rent a tutor,Abdeljalil Ghattas
C0377,F0641,02/2020,Quantylix Risk & Data,Moez Hammami
C0377,F0642,02/2020,Quantylix Risk & Data,Hamza Amiri
C0377,F0643,02/2020,Quantylix Risk & Data,Mohamed Bessa
C0378,F0644,02/2020,Heptatronics,Issam Trabelsi
C0379,F0645,02/2020,freeoui,Amine Ennouri
C0379,F0646,02/2020,freeoui,Moez Beddi
C0380,F0647,02/2020,Eklectic,Anis Abidi
C0381,F0648,02/2020,Société Tunipages,Hafidha Grissa
C0381,F0649,02/2020,Société Tunipages,Raouf Fathallah
C0382,F0650,02/2020,FormaClick,Olfa Benchaabane
C0382,F0651,02/2020,FormaClick,Chedia Benchaabane
C0383,F0652,02/2020,Marhbebik.com,Sabri Fehri
C0384,F0653,02/2020,RASCALTOU !,Raouf Medimagh
C0384,F0654,02/2020,RASCALTOU !,Karim Medimagh
C0384,F0655,02/2020,RASCALTOU !,Haifa Elkamel
C0385,F0656,02/2020,Tunisia Biotech,Oualid Sebai
C0386,F0657,02/2020,Coinsence,Karim Chabrak
C0387,F0658,02/2020,Support de coupe à couvercle automatique,Markrem Gharbi
,F0440,02/2020,IDWEY,Khouloud Kaabi
,F0441,02/2020,IDWEY,Meriem Amamou
,F0442,02/2020,IDWEY,Borhen Mansouri Khmaiess
,F0443,02/2020,IDWEY,Ahmed
C0388,F0477,02/2020,NovaTEK Solutions,Safa Bouhajar
C0388,F0659,02/2020,NovaTEK Solutions,Karim Boughanmi
C0388,F0660,02/2020,NovaTEK Solutions,Ilyes Karma
C0389,F0661,02/2020,Shadoc,Amal Torkhani
C0389,F0662,02/2020,Shadoc,Amal Selami
C0389,F0663,02/2020,Shadoc,Zakaria Karim Mekni
,F0476,02/2020,INNOFAB,Nadim Kharraz
,F0572,02/2020,QUERMES,Karim Sellami
,F0664,02/2020,QUERMES,Faiz Baccour
,F0578,02/2020,Consulti,Alaeddine Jalel
C0390,F0375,02/2020,Gofields (Sportfields),Youssef Cherif
C0386,F0657,02/2020,Coinsence,Karim Chabrak
C0391,F0665,03/2020,I POMM,Aymen Karoui
C0391,F0666,03/2020,I POMM,Saber Bellaj
C0391,F0667,03/2020,I POMM,Iyed Benhassen
C0392,F0668,03/2020,NATULYN,Ouanes Taha Boumiza
C0392,F0669,03/2020,NATULYN,Sirine Kallel
C0393,F0670,03/2020,She Shares,Kaouther Mouelhi
C0393,F0671,03/2020,She Shares,Hamza Arfaoui
C0394,F0672,03/2020,Auto-plus,Amine Mliki
C0395,F0673,03/2020,Makroudh Kairouan à Domicile,Mohamed Wajih Allani
C0396,F0674,03/2020,DigiConstat,Jaafar Nasri
C0396,F0675,03/2020,DigiConstat,Anis Nasraoui
C0397,F0676,03/2020,Save Your Wardrobe,Mehdi Doghri
C0397,F0677,03/2020,Save Your Wardrobe,Hasna Kourda
C0398,F0678,03/2020,Go Online Africa,Emna Makni
C0398,F0679,03/2020,Go Online Africa,Salma Amor
C0399,F0680,03/2020,3S : Software and Security Solutions,Abdelbari Ben Yagouta
C0399,F0681,03/2020,3S : Software and Security Solutions,Wrida Ben Yaghouta
C0400,F0682,03/2020,GATE INDUSTRIELLE,Mohamed Sahlaoui
C0401,F0683,03/2020,Rayhane,Nesrine Tekitek
C0401,F0684,03/2020,Rayhane,Nidhal Tekitek
C0402,F0099,03/2020,Tunisie Co / Resa Privee,Khaled Aouij
C0402,F0685,03/2020,Tunisie Co / Resa Privee,Abir Fares
C0403,F0686,03/2020,TOLEDO,Lotfi Ben Mosbah
C0403,F0687,03/2020,TOLEDO,Aziz Ben Mosbah
C0403,F0688,03/2020,TOLEDO,Zied Chaabane
C0403,F0689,03/2020,TOLEDO,Haifa Fodha
C0404,F0690,03/2020,CHMISA,Bechir Taboubi
C0405,F0691,03/2020,KLAY,Mohamed Hedi Ben Hamed
C0405,F0692,03/2020,KLAY,Moez Aousji
C0406,F0693,03/2020,FACTOORYA,Amine Rekhiss
C0406,F0694,03/2020,FACTOORYA,Yassine Khlass
C0406,F0695,03/2020,FACTOORYA,Mohamed Seifeddine Bouarada
C0407,F0696,03/2020,KWIN.,Houssem Sahli
C0407,F0697,03/2020,KWIN.,Sonia Othman
C0408,F0698,03/2020,Finispia,Alaa Guidara
C0408,F0123,03/2020,Finispia,Mohamed Kallel
C0409,F0699,03/2020,Travaris,Youssef Said Berklay Alkisel
C0409,F0700,03/2020,Travaris,Ahmed Abdarrahman
C0410,F0701,03/2020,Barbecha,Ines Soyah
C0410,F0702,03/2020,Barbecha,Zeineb Bouassida
C0410,F0703,03/2020,Barbecha,Chiheb Karoui
C0411,F0704,03/2020,Dentic,Hakim Yahyaoui
C0412,F0656,03/2020,Tunisiabiotech,Oualid Sebai
C0413,F0705,03/2020,Welyne,Mohamed Ben Arfa
C0414,F0706,03/2020,Univers VR,Aymen Hammami
C0414,F0707,03/2020,Univers VR,Abir Ben Achour
C0415,F0708,03/2020,ebniecolo,Mehdi Dellagi
C0415,F0709,03/2020,ebniecolo,Dorra Ismail
C0415,F0710,03/2020,ebniecolo,Mehdi Zorgati
C0416,F0711,03/2020,MY DEV CONSULTING DU CAP BON,Becem Jebali
C0416,F0712,03/2020,MY DEV CONSULTING DU CAP BON,Youssef Omrani
C0417,F0713,03/2020,CITIUS,Riadh Felhi
C0417,F0714,03/2020,CITIUS,Emna Hamdi
C0418,F0715,03/2020,All o khadmet,Amine Hammi
C0419,F0716,03/2020,Analyse numérique des donnes (AMCI),Abdelhamid Ben Rabah
C0420,F0717,03/2020,The BoxOffice,Seifeddine Trabelsi
C0420,F0718,03/2020,The BoxOffice,Meriem Lejmi
C0421,F0719,03/2020,Khadamni,Selim Thmouni
C0421,F0720,03/2020,Khadamni,Selim Mraidi
C0421,F0721,03/2020,Khadamni,Atef Sedraoui
C0421,F0722,03/2020,Khadamni,Molka Kouraychi
C0422,F0723,03/2020,Soldy,Manel Salhi
C0422,F0724,03/2020,Soldy,Mokhles Souissi
C0422,F0725,03/2020,Soldy,Manel Alayet
C0423,F0726,03/2020,COSTUN,Ahmed Melki
C0423,F0727,03/2020,COSTUN,Houssem Ben Ghozzi
C0423,F0728,03/2020,COSTUN,Hamdi Marrouchi
C0424,F0729,03/2020,Start Smart Studio,Yassine Ben Mansour
C0425,F0730,03/2020,Compass IT,Hadhemi Ragoubi
C0425,F0731,03/2020,Compass IT,Foudhaili Ragoubi
C0426,F0732,03/2020,Campus Numérique des métiers,Fethi Zoghlami
,F0733,03/2020,ZOLFA,Adel Jridi
C0427,F0569,03/2020,Go My Biz,Mohamed Achref Gabsi
C0427,F0734,03/2020,Go My Biz,Mehdi Touati
C0427,F0735,03/2020,Go My Biz,Yassine Touati
C0427,F0736,03/2020,Go My Biz,Sofiane Jait
C0428,F0628,03/2020,Kayco.,Mohamed Ali Salmi
C0428,F0629,03/2020,Kayco.,Hela Agrebi
C0428,F0630,03/2020,Kayco.,Anas Zouabi
,F0519,03/2020,MICE,Nasreddine Somaali
,F0737,03/2020,MICE,Marwa Khnissi
C0429,F0738,04/2020,Viventis,Mehdi Bouzouita
C0429,F0739,04/2020,Viventis,Hamed Baltagi
C0429,F0740,04/2020,Viventis,Chema Zoghlami
C0429,F0741,04/2020,Viventis,Hela Kamoun
C0429,F0742,04/2020,Viventis,Firas Hammami
,F0743,04/2020,Zatex,Mohamed Maalej
,F0744,04/2020,Zatex,Faten Maalej
,F0745,04/2020,Zatex,Houssem Amara
C0430,F0746,04/2020,Insurise,Hamdi Boujneh
C0430,F0747,04/2020,Insurise,Hedi Harzallah
C0431,F0748,04/2020,LORE AND HEART,Salma Ben Hamida
C0431,F0749,04/2020,LORE AND HEART,Cyrine Ben Hamida
C0432,F0750,04/2020,SLAMA DATTES,Abdelkader Slama
C0433,F0751,04/2020,Arion,Ahmed Gharbi
C0434,F0752,04/2020,BipEvents,Karim Harmouni
C0434,F0753,04/2020,BipEvents,Sarah Arbi
C0434,F0754,04/2020,BipEvents,Amen Ben Mlouka
C0435,F0755,04/2020,Lysi,Aziza Inoubli
C0435,F0756,04/2020,Lysi,Ali Bouslimi
C0436,F0757,04/2020,wireless services,Majdouline Mansour
C0436,F0758,04/2020,wireless services,Majed Jabri
C0436,F0759,04/2020,wireless services,Sahbi Mansour
C0437,F0760,04/2020,Ernest,Fayçal Derouiche
C0438,F0761,04/2020,Ahkili,Lamia Chouk
C0438,F0762,04/2020,Ahkili,Ghaith Souissi
C0439,F0763,04/2020,Carwell,Hakim Njim
C0439,F0764,04/2020,Carwell,Omar Zouari
C0439,F0765,04/2020,Carwell,Hakim Loukil
C0440,F0061,04/2020,MAZED,Bilel Methnani
C0440,F0766,04/2020,MAZED,Mohamed Aymen Jomaa
C0440,F0767,04/2020,MAZED,Yassine Zrigue
C0441,F0768,04/2020,Khalta,Molka Ayadi
C0441,F0769,04/2020,Khalta,Imen Farah
C0442,F0770,04/2020,Split,Ezzedine Cherif
C0442,F0771,04/2020,Split,Alaeddine Jrad
C0442,F0772,04/2020,Split,Adam Abdelmoula
C0443,F0773,04/2020,Food4Future,Insaf Ayari
,F0382,04/2020,Think-it,Mehemed Bougsea
,F0774,04/2020,Think-it,Josha Raue
C0444,F0775,04/2020,RoboCare,Imen Hbiri
C0444,F0776,04/2020,RoboCare,Abdelaziz Kallel
C0445,F0777,04/2020,FI THNITI,Zied Said
C0445,F0778,04/2020,FI THNITI,Zeineb Ben Salah
C0445,F0779,04/2020,FI THNITI,Bilel Said
C0445,F0780,04/2020,FI THNITI,Mohamed Chaabane
C0446,F0781,04/2020,Tchou-Tchou Your school bus tracking App,Narjess Ben Slimane
C0446,F0782,04/2020,Tchou-Tchou Your school bus tracking App,Mohamed Ali Belajouza
C0446,F0567,04/2020,Tchou-Tchou Your school bus tracking App,Bacem Bergaoui
C0447,F0783,04/2020,FlowsMaster,Jamel Gasri
C0447,F0784,04/2020,FlowsMaster,Nesrine Ben Guirat
C0447,F0785,04/2020,FlowsMaster,Wajih Abidi
C0447,F0786,04/2020,FlowsMaster,Khaled Ben Younes
C0447,F0787,04/2020,FlowsMaster,Ahmed Mnasri
C0448,F0788,04/2020,akarat.tn,Ali Benzaied
C0449,F0789,04/2020,SMEK'S,Mohammed Ben Hammed
C0449,F0790,04/2020,SMEK'S,Sonia Laribi
C0450,F0791,04/2020,Khobzti,Marwen Khemiss
C0451,F0792,04/2020,SOFTIFI,Rabie Radhouan
C0451,F0793,04/2020,SOFTIFI,Idriss Ben Ali
C0451,F0794,04/2020,SOFTIFI,Adel Ben Merteh
C0452,F0795,04/2020,NeuroData,Yassine Hamdaoui
C0452,F0796,04/2020,NeuroData,Ahmed Abassi
C0453,F0797,04/2020,Ghazela Technology Academy,Anis Hachani
C0454,F0798,04/2020,FYMI,Habib Ben Debba
C0455,F0799,04/2020,Traitement des données structurées,Hamdi Karray
C0456,F0800,04/2020,The BIM Square,Safa Othmani
C0457,F0801,04/2020,Azedda,Anis Hasnaoui
C0457,F0802,04/2020,Azedda,Rihab Ghodbane
C0458,F0803,04/2020,Quicktext,Kheireddine Fredj
C0458,F0804,04/2020,Quicktext,Daniel Doppler
,F0732,04/2020,Campus Numérique des métiers,Fethi Zoghlami
C0459,F0805,04/2020,CheezWall,Aymen Aouadi
C0459,F0806,04/2020,CheezWall,Sondess Khedhiri
C0460,F0807,04/2020,Winrents,Houssem Fatnassi
C0460,F0808,04/2020,Winrents,Saif Eddine Kouti
C0460,F0809,04/2020,Winrents,Alaeddine Jedda
C0461,F0810,04/2020,Next,Montassar Elkamel
C0462,F0811,04/2020,Wondding,Khouloud Masmoudi
C0463,F0812,04/2020,Information anticipative,Sofiene Hadhri
C0464,F0813,04/2020,Explore Tunisia,Aymen Montacer
C0465,F0814,04/2020,AIDI : Académie Internationale pour le développement et l'innovation,Imen Selmi
C0466,F0815,04/2020,DRACOSS,Amen Allah Souli
C0466,F0816,04/2020,DRACOSS,Amira Mahdi
C0466,F0817,04/2020,DRACOSS,Amal Bououd
C0467,F0431,04/2020,Course Golf,Assil Talmoudi
,F0818,04/2020,Domoticaza,Mohamed Zouhaier Zammel
,F0819,04/2020,Domoticaza,Youssef Barketi
,F0478,04/2020,Miral Things,Anouer Kebir
,F0820,04/2020,Miral Things,Abdelrahman Ferchichi
C0468,F0024,04/2020,Symmetryk / No Statik Media,Khaled Frad
C0468,F0821,04/2020,Symmetryk / No Statik Media,Ramzi Frad
