decision_id;company_name;founder_name;session
S7_D0029;Humansys;Mariem Ouanes;10/2019
S7_D0030;2ME | Machining & Manufacturing Engineering;Mohamed Bechir Chniti;10/2019
S7_D0030;2ME | Machining & Manufacturing Engineering;Nedra Neffeti;10/2019
S7_D0031;Prodcom;Amen Allah Missaoui;10/2019
S7_D0031;Prodcom;Hassen Missaoui;10/2019
S7_D0032;Plateforme de Tele-Medecine et mSante (KoalX);Asma Gaabal;10/2019
S7_D0032;Plateforme de Tele-Medecine et mSante (KoalX);Achref Mabrouk;10/2019
S7_D0033;Meilleure Vie Etudiants Tunisie;Wissem hakiri;10/2019
S7_D0033;Meilleure Vie Etudiants Tunisie;Mohamed Guediche;10/2019
S7_D0034;SPX;Rabii Jhinaoui;10/2019
S7_D0035;Bambinosit;Nivine Mussi;10/2019
S7_D0036;Smart-Ways;Walid Labidi;10/2019
S7_D0037;One Shot;Khemais Ben Mustapha;10/2019
S7_D0038;Municipalité 4.0;Amal Baccara;10/2019
S7_D0038;Municipalité 4.0;Ala eddine Soltani;10/2019
S7_D0039;Al madina;Saief Eddine Djibali;10/2019
S8_D0001;Orbitech (SeekMake);Adel Ayari;11/2019
S8_D0002;NG Technologies;Moez Ben Mbarka;11/2019
S8_D0003;VAKAY;Adam Jabeur;11/2019
S8_D0004;EDUC'ART;Henda Sahnoun;11/2019
S8_D0005;AZÄ;Oussama Gmati;11/2019
S8_D0006;Anavid;Ahmed Chaari;11/2019
S8_D0007;DrillSERV;Ahmed Aouiti;11/2019
S8_D0008;SOLIXY;Haythem Khalifa;11/2019
S8_D0009;SAMM TEST & AUTOMATION;Mohamed Anane;11/2019
S8_D0010;Baity tn Decoriz SARL;Saber Gharsellaoui;11/2019
S8_D0011;PROSUMERS;Haythem Zouari;11/2019
S8_D0012;7keema;Amr Bakr;11/2019
S8_D0013;Salaire.tn;Fédi Belkacem;11/2019
S8_D0014;VDOC;Aymen Saadani;11/2019
S8_D0015;Lamma;Hamza Guesmi;11/2019
S8_D0016;INNOFAB;Nadim Kharraz;11/2019
S8_D0017;NovaTEK Solution;Safa Bouhajar;11/2019
S8_D0018;Miral Things;Anouer Kebir;11/2019
S8_D0019;Shadoc (société Sirat Edition spin off de Sirat);Amel Torkhani;11/2019
S8_D0020;Exacctly;Noureddine Loukil;11/2019
S8_D0021;Domoticaza;Mohamed Zammel;11/2019
S8_D0022;Supermarché Founa;Karim Skik;11/2019
S8_D0023;B4 PRINT;Mohamed Sami Adouani;11/2019
S8_D0024;BS partage;Boutheina Hamdi;11/2019
S8_D0025;Oxygen Design;Anas Ben Amar;11/2019
S8_D0026;OneCom;Firas Yahyaoui;11/2019
S8_D0027;Motion Ads;Faouzi Zorgati;11/2019
S8_D0028;Kot BJ;Walid Haouari;11/2019
S8_D0029;Ifortic;Nizar Jeridi;11/2019
S8_D0030;NO CUT;Ahmed Ben Boubaker;11/2019
S8_D0031;eDallel;Mehdi Braiek;11/2019
S8_D0032;School Upgrader;Khalil Zineb;11/2019
S8_D0033;PENTAPIX;Khaled Khelifi;11/2019
S8_D0034;Fonderz;Nidhal Meghirbi;11/2019
S8_D0035;HS Gaming;Hamdi Ben Ammar;11/2019
S8_D0036;Eat & Fit;Skander Ben Sassi;11/2019
S8_D0037;Minima.ai;Houssem eddine Mrad;11/2019
S8_D0038;PROFILTHEQUE;Anis Maghar;11/2019
S8_D0038;PROFILTHEQUE;Imen Maghar;11/2019
S8_D0039;Rhintos Games;Ayoub Ben Thabet;11/2019
S8_D0039;Rhintos Games;Ahmed Chlagou;11/2019
S8_D0039;Rhintos Games;Hishem Zarrad;11/2019
S8_D0040;GO UP STAND UP;Hazem Guent;11/2019
S8_D0040;GO UP STAND UP;Yassine Dimassi;11/2019
S8_D0041;Athena-IO;Safwen Bouali;11/2019
S8_D0041;Athena-IO;Cherif Redissi;11/2019
S8_D0041;Athena-IO;Amine Troudi;11/2019
S9_D0001;CYNOIA;Skander Essid;12/2019
S9_D0001;CYNOIA;Ayoub Rebeh;12/2019
S9_D0001;CYNOIA;Nasreddine Riahi;12/2019
S9_D0002;Société Jhimi Pour Les Elévateurs Légers;Houcine Jhimi;12/2019
S9_D0002;Société Jhimi Pour Les Elévateurs Légers;Ali Jhimi;12/2019
S9_D0003;Grabingo;Mohamed Khalloufi;12/2019
S9_D0004;Logis Technologies;Riadh Ellouze;12/2019
S9_D0005;K2LIS;Tarek Kammoun;12/2019
S9_D0005;K2LIS;Farouk Kamoun;12/2019
S9_D0005;K2LIS;Mohamed Ben Laroussi Limame;12/2019
S9_D0006;STRIKE MOTOTRS;Mohamed Ben Mahmoud;12/2019
S9_D0007;KHEER;Chaker Lafi;12/2019
S9_D0007;KHEER;Haythem Khalifa;12/2019
S9_D0007;KHEER;Salem Khalifa;12/2019
S9_D0007;KHEER;Bechir Yahya;12/2019
S9_D0008;Tap4glam;Maya Touati;12/2019
S9_D0009;Ahmini;Meher Khelifi;12/2019
S9_D0010;Chantier;Moufid Ben Hmida;12/2019
S9_D0010;Chantier;Shady Achouri;12/2019
S9_D0011;Club privilèges / BIGDeal;Issam Essefi;12/2019
S9_D0011;Club privilèges / BIGDeal;Imededdine Essefi;12/2019
S9_D0011;Club privilèges / BIGDeal;Iheb Beji;12/2019
S9_D0012;Iowaves;Amine Rahmouni;12/2019
S9_D0013;Beego;Amine Sammary;12/2019
S9_D0014;AfiaTech;Leith Glissa;12/2019
S9_D0015;MICE;Nasreddine Somaali;12/2019
S9_D0015;MICE;Marwa Khmissi;12/2019
S9_D0016;Fasteas;Kais Ben Ayed;12/2019
S9_D0016;Fasteas;Meriem ElMay;12/2019
S9_D0017;New Wave for communication & solutions;Naoufel Elarayedh;12/2019
S9_D0017;New Wave for communication & solutions;Wael Dhouib;12/2019
S9_D0018;ALMOURAFEK;Imen Khanfir Kallel;12/2019
S9_D0018;ALMOURAFEK;Sonda Ammar Bouhamed;12/2019
S9_D0019;Bouita;Amir Matallaoui;12/2019
S9_D0019;Bouita;Nadjib Mammeri;12/2019
S9_D0020;Raheeq;Hamza Nechi;12/2019
S9_D0021;Pepolls;Jihed Rahmouni;12/2019
S9_D0021;Pepolls;Jihen Rahmouni;12/2019
S9_D0021;Pepolls;Omar Bouattay;12/2019
S9_D0022;AUDACITY;Mohamed Amine Ouichka;12/2019
S9_D0023;SOCIETE ARDARY PARTNERS TUNISIA;Selim Snoussi;12/2019
S9_D0023;SOCIETE ARDARY PARTNERS TUNISIA;Radhi Khaled Bouloussa;12/2019
S9_D0024;PROSERVY;Ahmed Dridi;12/2019
S9_D0025;Supply Air;Hatem Lefi;12/2019
S9_D0025;Supply Air;Aymen Tleilia;12/2019
S9_D0026;ALFA PRINT;Abdelkarim Feddal;12/2019
S9_D0027;Tun E-shop;Achref Riahi;12/2019
S9_D0028;GPS-Infos;Mohamed Amine Boubakeri;12/2019
S9_D0029;Dyarna;Slim Ben Salah;12/2019
S9_D0029;Dyarna;Ekram Mzoughi;12/2019
S9_D0030;OFFBEAT MEDIA;Tejeddine Mta'allah;12/2019
S9_D0031;OXN;Chamseddine Amaimia;12/2019
S9_D0031;OXN;Syrine Zitouni;12/2019
S9_D0031;OXN;Selim Lakhdhar;12/2019
S9_D0032;StarTAW;Dhafer Ben Amor;12/2019
S9_D0032;StarTAW;Fares Ben Amor;12/2019
S9_D0032;StarTAW;Nidhal Ben Amor;12/2019
S9_D0033;Advanced Functionalities For Smart Home - Kwiklink Technologies;Lotfi Aguerbaoui;12/2019
S9_D0034;Transfacile - Techno GM;Oussema Marai;12/2019
S9_D0034;Transfacile - Techno GM;Ghada Chelly;12/2019
S9_D0035;Bookingtodo;Aziz Annabi;12/2019
S9_D0036;VME Internationale;Foued Ben Babis;12/2019
S9_D0036;VME Internationale;Montassar Gharssa;12/2019
S9_D0037;Kamioun - Kriga Technologies;Fares Belghith;12/2019
S9_D0037;Kamioun - Kriga Technologies;Abdelrahmen Ghariani;12/2019
S9_D0038;WareCom;Hamza Said;12/2019
S9_D0038;WareCom;Nour Abbous;12/2019
S9_D0038;WareCom;Ali Saidi;12/2019
S9_D0039;Foodealz;Rim Elfahem;12/2019
S9_D0039;Foodealz;Iskander ELameri;12/2019
S9_D0040;X-P-R;Mohamed Aziz Chahed;12/2019
S9_D0040;X-P-R;Mohamed Itheb Ben Abbes;12/2019
S9_D0040;X-P-R;Oussama Ouda;12/2019
S9_D0040;X-P-R;Mohamed Chebbi;12/2019
S9_D0041;Natalista;Rim Besbes;12/2019
S9_D0042;Kyto-Prod;Olfa Kilani Feki;12/2019
S10_D0001;Optimalogistic;Maher Chakroun;01/2020
S10_D0002;Next Gen Solution / UnFrauded;Taha Cabani;01/2020
S10_D0003;Digital2Value;Foued Manaa;01/2020
S10_D0004;Junior Robotics Lab;Sami Turki;01/2020
S10_D0005;STE ESKY PROFESSIONAL SERVICES LIMITED;Kais Khadhraoui;01/2020
S10_D0006;Sentinel Data;Walid Mnif;01/2020
S10_D0007;DCX;Mohamed Ali Midani;01/2020
S10_D0008;KALYS;Sonia Hachicha;01/2020
S10_D0009;Paygrant;Khalil Manai;01/2020
S10_D0010;AbrarCom Analytics;Houssem Nouri;01/2020
S10_D0011;Prefabulous;Malik Nouira;01/2020
S10_D0012;Societe Tunisian Online Teachers;Rania Khelil;01/2020
S10_D0013;SQOIN;Bacem Bergaoui;01/2020
S10_D0014;GLOLIX TUNISIA;Mourad Othmane;01/2020
S10_D0015;La relation client à l'ère du digital;Mohamed Achref Gabsi;01/2020
S10_D0016;Support de coupe a couvercle automatique;Makrem Gharbi;01/2020
S10_D0017;IJA SOLUTION;Hatem Drira;01/2020
S10_D0018;QUERMES;Karim Sellami;01/2020
S10_D0019;Doqtoor;Mohamed Ben Hmida;01/2020
S10_D0020;Sun Tracker;Mohamed Achref Ben Sghaier;01/2020
S10_D0021;DaryDar;Taha Khaled;01/2020
S10_D0022;Zcare;Haythem Zouaoui;01/2020
S10_D0023;Examido;Hajer ELhedi;01/2020
S10_D0024;Consulti;Alaeddine Jalel;01/2020
S10_D0025;DRYSEK;Amjed Teraa;01/2020
S10_D0026;CRATOSUSA;Omar Ouertani;01/2020
S10_D0027;Doctor Sina;Laroussi Ben Younes;01/2020
S10_D0028;Baccouche Orthopedic Center;Salah Meziou;01/2020
S10_D0029;Zemnistore;Amira Ben Mim;01/2020
S10_D0030;Tunisian Cloud;Bassem Lamouchi;01/2020
S10_D0031;SKYTEK;Walid Zniti;01/2020
S10_D0032;DSS COMPANY;Manel Snoussi;01/2020
S10_D0033;AddInn Tunisie;Aymen Znaidi;01/2020
S10_D0034;FUZBUS;Zied Houfi;01/2020
S10_D0035;Easy Touch Solutions (ETS);Meher Attiaoui;01/2020
S10_D0036;Chèques Instantanés;Anis Khayat;01/2020
S10_D0037;Papelstore;Mohamed Ayadi;01/2020
S10_D0038;Carbon2Heat;Jeau-Paul Grossenbacher;01/2020
S10_D0039;VDOC;Mohamed Aymen Saadani;01/2020
S10_D0040;Oleomar Start-up Projet;Sami Guetari;01/2020
S10_D0040;Oleomar Start-up Projet;Nadia Bouslimi Guetari;01/2020
S10_D0041;Universal Technology of infinite keys;Makrem Dhifalli;01/2020
S10_D0041;Universal Technology of infinite keys;Aymen Gatri;01/2020
S10_D0041;Universal Technology of infinite keys;Mounir Bezzarga;01/2020
S10_D0042;Tuni'AR;Abdelhamid Boukhari;01/2020
S10_D0042;Tuni'AR;Sarra Kalfet;01/2020
S10_D0042;Tuni'AR;Mohamed Karim Sakrani;01/2020
S11_D0001;Katomi;Hedi Michau;02/2020
S11_D0001;Katomi;Firas Mezghani;02/2020
S11_D0002;Société Saghroun.com;Ayet Elmouna Chemli;02/2020
S11_D0003;BSmart SARL;Walid Ammar;02/2020
S11_D0003;BSmart SARL;Ahmed Fessi;02/2020
S11_D0004;Youth Hub;Achref Mattar;02/2020
S11_D0004;Youth Hub;Salsabil Thabti;02/2020
S11_D0005;WaterSpirit;Mehdi Bhouri;02/2020
S11_D0005;WaterSpirit;Olfa Bousselmi;02/2020
S11_D0005;WaterSpirit;Chaima Belhajamor;02/2020
S11_D0005;WaterSpirit;Amir Ben Hajhassine;02/2020
S11_D0006;RENTAL RIDE;Mourad Hammami;02/2020
S11_D0007;OXAHOST;Tarek Nakbi;02/2020
S11_D0008;QualiFour;Mohamed Kaddech;02/2020
S11_D0008;QualiFour;Mehdi Boudhraa;02/2020
S11_D0009;Edutest;Saeed Zarrouk;02/2020
S11_D0009;Edutest;Imen Yahyaoui;02/2020
S11_D0010;Xtendplex;Ahmed Cheriha;02/2020
S11_D0010;Xtendplex;Ahmed Ben Hamouda;02/2020
S11_D0011;Kyufi;Tarek Talbi;02/2020
S11_D0012;Sportopia;Houssem Sellami;02/2020
S11_D0012;Sportopia;Oussema Noureddine Metoui;02/2020
S11_D0013;Accent;Mourad Masmoudi;02/2020
S11_D0013;Accent;Malek Aloulou;02/2020
S11_D0013;Accent;Moez Affes;02/2020
S11_D0014;Allô Réparateur;Aymen Bouchoucha;02/2020
S11_D0014;Allô Réparateur;Mohamed Said Elbehi;02/2020
S11_D0015;Class Quiz;Sabrine Ibrahim;02/2020
S11_D0015;Class Quiz;Achref Dawahi;02/2020
S11_D0015;Class Quiz;Omar Trabelsi;02/2020
S11_D0016;autoecoleplus;Mohamed Amine Jendoubi;02/2020
S11_D0016;autoecoleplus;Ahmed Nemlaghi;02/2020
S11_D0017;SECURAS;Mohamed Amine Guettat;02/2020
S11_D0018;Kaco.;Mohamed Ali Salmi;02/2020
S11_D0018;Kaco.;Hela Agrebi;02/2020
S11_D0018;Kaco.;Anas Zouabi;02/2020
S11_D0019;Smart House Tunisia;Achref Chouchene;02/2020
S11_D0019;Smart House Tunisia;Yasmine Ben Ameur;02/2020
S11_D0019;Smart House Tunisia;Seif Souilem;02/2020
S11_D0019;Smart House Tunisia;Siwar Boufares;02/2020
S11_D0020;Co-Solar;Mahmoud Hammami;02/2020
S11_D0020;Co-Solar;Yassine Boutabba;02/2020
S11_D0021;Tynass;Karim Hermi;02/2020
S11_D0021;Tynass;Sami Ben Chaalia;02/2020
S11_D0021;Tynass;Khalil Ben Ali;02/2020
S11_D0022;Rent a tutor;Abdeljalil Ghattas;02/2020
S11_D0023;Quantylix Risk & Data;Moez Hammami;02/2020
S11_D0023;Quantylix Risk & Data;Hamza Amiri;02/2020
S11_D0023;Quantylix Risk & Data;Mohamed Bessa;02/2020
S11_D0024;Heptatronics;Issam Trabelsi;02/2020
S11_D0025;freeoui;Amine Ennouri;02/2020
S11_D0025;freeoui;Moez Beddi;02/2020
S11_D0026;Eklectic;Anis Abidi;02/2020
S11_D0027;Société Tunipages;Hafidha Grissa;02/2020
S11_D0027;Société Tunipages;Raouf Fathallah;02/2020
S11_D0028;FormaClick;Olfa Benchaabane;02/2020
S11_D0028;FormaClick;Chedia Benchaabane;02/2020
S11_D0029;Marhbebik.com;Sabri Fehri;02/2020
S11_D0030;RASCALTOU !;Raouf Medimagh;02/2020
S11_D0030;RASCALTOU !;Karim Medimagh;02/2020
S11_D0030;RASCALTOU !;Haifa Elkamel;02/2020
S11_D0031;Tunisia Biotech;Oualid Sebai;02/2020
S11_D0032;Coinsence;Karim Chabrak;02/2020
S11_D0033;Support de coupe à couvercle automatique;Markrem Gharbi;02/2020
S11_D0034;IDWEY;Khouloud Kaabi;02/2020
S11_D0034;IDWEY;Meriem Amamou;02/2020
S11_D0034;IDWEY;Borhen Mansouri Khmaiess;02/2020
S11_D0034;IDWEY;Ahmed;02/2020
S11_D0035;NovaTEK Solutions;Safa Bouhajar;02/2020
S11_D0035;NovaTEK Solutions;Karim Boughanmi;02/2020
S11_D0035;NovaTEK Solutions;Ilyes Karma;02/2020
S11_D0036;Shadoc;Amal Torkhani;02/2020
S11_D0036;Shadoc;Amal Selami;02/2020
S11_D0036;Shadoc;Zakaria Karim Mekni;02/2020
S11_D0037;INNOFAB;Nadim Kharraz;02/2020
S11_D0038;QUERMES;Karim Sellami;02/2020
S11_D0038;QUERMES;Faiz Baccour;02/2020
S11_D0039;Consulti;Alaeddine Jalel;02/2020
S11_D0040;Gofields (Sportfields);Youssef Cherif;02/2020
S11_D0041;Coinsence;Karim Chabrak;02/2020
S12_D0001;I POMM;Aymen Karoui;03/2020
S12_D0001;I POMM;Saber Bellaj;03/2020
S12_D0001;I POMM;Iyed Benhassen;03/2020
S12_D0002;NATULYN;Ouanes Taha Boumiza;03/2020
S12_D0002;NATULYN;Sirine Kallel;03/2020
S12_D0003;She Shares;Kaouther Mouelhi;03/2020
S12_D0003;She Shares;Hamza Arfaoui;03/2020
S12_D0004;Auto-plus;Amine Mliki;03/2020
S12_D0005;Makroudh Kairouan à Domicile;Mohamed Wajih Allani;03/2020
S12_D0006;DigiConstat;Jaafar Nasri;03/2020
S12_D0006;DigiConstat;Anis Nasraoui;03/2020
S12_D0007;Save Your Wardrobe;Mehdi Doghri;03/2020
S12_D0007;Save Your Wardrobe;Hasna Kourda;03/2020
S12_D0008;Go Online Africa;Emna Makni;03/2020
S12_D0008;Go Online Africa;Salma Amor;03/2020
S12_D0009;3S : Software and Security Solutions;Abdelbari Ben Yagouta;03/2020
S12_D0009;3S : Software and Security Solutions;Wrida Ben Yaghouta;03/2020
S12_D0010;GATE INDUSTRIELLE;Mohamed Sahlaoui;03/2020
S12_D0011;Rayhane;Nesrine Tekitek;03/2020
S12_D0011;Rayhane;Nidhal Tekitek;03/2020
S12_D0012;Tunisie Co / Resa Privee;Khaled Aouij;03/2020
S12_D0012;Tunisie Co / Resa Privee;Abir Fares;03/2020
S12_D0013;TOLEDO;Lotfi Ben Mosbah;03/2020
S12_D0013;TOLEDO;Aziz Ben Mosbah;03/2020
S12_D0013;TOLEDO;Zied Chaabane;03/2020
S12_D0013;TOLEDO;Haifa Fodha;03/2020
S12_D0014;CHMISA;Bechir Taboubi;03/2020
S12_D0015;KLAY;Mohamed Hedi Ben Hamed;03/2020
S12_D0015;KLAY;Moez Aousji;03/2020
S12_D0016;FACTOORYA;Amine Rekhiss;03/2020
S12_D0016;FACTOORYA;Yassine Khlass;03/2020
S12_D0016;FACTOORYA;Mohamed Seifeddine Bouarada;03/2020
S12_D0017;KWIN.;Houssem Sahli;03/2020
S12_D0017;KWIN.;Sonia Othman;03/2020
S12_D0018;Finispia;Alaa Guidara;03/2020
S12_D0018;Finispia;Mohamed Kallel;03/2020
S12_D0019;Travaris;Youssef Said Berklay Alkisel;03/2020
S12_D0019;Travaris;Ahmed Abdarrahman;03/2020
S12_D0020;Barbecha;Ines Soyah;03/2020
S12_D0020;Barbecha;Zeineb Bouassida;03/2020
S12_D0020;Barbecha;Chiheb Karoui;03/2020
S12_D0021;Dentic;Hakim Yahyaoui;03/2020
S12_D0022;Tunisiabiotech;Oualid Sebai;03/2020
S12_D0023;Welyne;Mohamed Ben Arfa;03/2020
S12_D0024;Univers VR;Aymen Hammami;03/2020
S12_D0024;Univers VR;Abir Ben Achour;03/2020
S12_D0025;ebniecolo;Mehdi Dellagi;03/2020
S12_D0025;ebniecolo;Dorra Ismail;03/2020
S12_D0025;ebniecolo;Mehdi Zorgati;03/2020
S12_D0026;MY DEV CONSULTING DU CAP BON;Becem Jebali;03/2020
S12_D0026;MY DEV CONSULTING DU CAP BON;Youssef Omrani;03/2020
S12_D0027;CITIUS;Riadh Felhi;03/2020
S12_D0027;CITIUS;Emna Hamdi;03/2020
S12_D0028;All o khadmet;Amine Hammi;03/2020
S12_D0029;Analyse numérique des donnes (AMCI);Abdelhamid Ben Rabah;03/2020
S12_D0030;The BoxOffice;Seifeddine Trabelsi;03/2020
S12_D0030;The BoxOffice;Meriem Lejmi;03/2020
S12_D0031;Khadamni;Selim Thmouni;03/2020
S12_D0031;Khadamni;Selim Mraidi;03/2020
S12_D0031;Khadamni;Atef Sedraoui;03/2020
S12_D0031;Khadamni;Molka Kouraychi;03/2020
S12_D0032;Soldy;Manel Salhi;03/2020
S12_D0032;Soldy;Mokhles Souissi;03/2020
S12_D0032;Soldy;Manel Alayet;03/2020
S12_D0033;COSTUN;Ahmed Melki;03/2020
S12_D0033;COSTUN;Houssem Ben Ghozzi;03/2020
S12_D0033;COSTUN;Hamdi Marrouchi;03/2020
S12_D0034;Start Smart Studio;Yassine Ben Mansour;03/2020
S12_D0035;Compass IT;Hadhemi Ragoubi;03/2020
S12_D0035;Compass IT;Foudhaili Ragoubi;03/2020
S12_D0036;Campus Numérique des métiers;Fethi Zoghlami;03/2020
S12_D0037;ZOLFA;Adel Jridi;03/2020
S12_D0038;Go My Biz;Mohamed Achref Gabsi;03/2020
S12_D0038;Go My Biz;Mehdi Touati;03/2020
S12_D0038;Go My Biz;Yassine Touati;03/2020
S12_D0038;Go My Biz;Sofiane Jait;03/2020
S12_D0039;Kayco.;Mohamed Ali Salmi;03/2020
S12_D0039;Kayco.;Hela Agrebi;03/2020
S12_D0039;Kayco.;Anas Zouabi;03/2020
S12_D0040;MICE;Nasreddine Somaali;03/2020
S12_D0040;MICE;Marwa Khnissi;03/2020
S13_D0001;Viventis;Mehdi Bouzouita;04/2020
S13_D0001;Viventis;Hamed Baltagi;04/2020
S13_D0001;Viventis;Chema Zoghlami;04/2020
S13_D0001;Viventis;Hela Kamoun;04/2020
S13_D0001;Viventis;Firas Hammami;04/2020
S13_D0002;Zatex;Mohamed Maalej;04/2020
S13_D0002;Zatex;Faten Maalej;04/2020
S13_D0002;Zatex;Houssem Amara;04/2020
S13_D0003;Insurise;Hamdi Boujneh;04/2020
S13_D0003;Insurise;Hedi Harzallah;04/2020
S13_D0004;LORE AND HEART;Salma Ben Hamida;04/2020
S13_D0004;LORE AND HEART;Cyrine Ben Hamida;04/2020
S13_D0005;SLAMA DATTES;Abdelkader Slama;04/2020
S13_D0006;Arion;Ahmed Gharbi;04/2020
S13_D0007;BipEvents;Karim Harmouni;04/2020
S13_D0007;BipEvents;Sarah Arbi;04/2020
S13_D0007;BipEvents;Amen Ben Mlouka;04/2020
S13_D0008;Lysi;Aziza Inoubli;04/2020
S13_D0008;Lysi;Ali Bouslimi;04/2020
S13_D0009;wireless services;Majdouline Mansour;04/2020
S13_D0009;wireless services;Majed Jabri;04/2020
S13_D0009;wireless services;Sahbi Mansour;04/2020
S13_D0010;Ernest;Fayçal Derouiche;04/2020
S13_D0011;Ahkili;Lamia Chouk;04/2020
S13_D0011;Ahkili;Ghaith Souissi;04/2020
S13_D0012;Carwell;Hakim Njim;04/2020
S13_D0012;Carwell;Omar Zouari;04/2020
S13_D0012;Carwell;Hakim Loukil;04/2020
S13_D0013;MAZED;Bilel Methnani;04/2020
S13_D0013;MAZED;Mohamed Aymen Jomaa;04/2020
S13_D0013;MAZED;Yassine Zrigue;04/2020
S13_D0014;Khalta;Molka Ayadi;04/2020
S13_D0014;Khalta;Imen Farah;04/2020
S13_D0015;Split;Ezzedine Cherif;04/2020
S13_D0015;Split;Alaeddine Jrad;04/2020
S13_D0015;Split;Adam Abdelmoula;04/2020
S13_D0016;Food4Future;Insaf Ayari;04/2020
S13_D0017;Think-it;Mehemed Bougsea;04/2020
S13_D0017;Think-it;Josha Raue;04/2020
S13_D0018;RoboCare;Imen Hbiri;04/2020
S13_D0018;RoboCare;Abdelaziz Kallel;04/2020
S13_D0019;FI THNITI;Zied Said;04/2020
S13_D0019;FI THNITI;Zeineb Ben Salah;04/2020
S13_D0019;FI THNITI;Bilel Said;04/2020
S13_D0019;FI THNITI;Mohamed Chaabane;04/2020
S13_D0020;Tchou-Tchou Your school bus tracking App;Narjess Ben Slimane;04/2020
S13_D0020;Tchou-Tchou Your school bus tracking App;Mohamed Ali Belajouza;04/2020
S13_D0020;Tchou-Tchou Your school bus tracking App;Bacem Bergaoui;04/2020
S13_D0021;FlowsMaster;Jamel Gasri;04/2020
S13_D0021;FlowsMaster;Nesrine Ben Guirat;04/2020
S13_D0021;FlowsMaster;Wajih Abidi;04/2020
S13_D0021;FlowsMaster;Khaled Ben Younes;04/2020
S13_D0021;FlowsMaster;Ahmed Mnasri;04/2020
S13_D0022;akarat.tn;Ali Benzaied;04/2020
S13_D0023;SMEK'S;Mohammed Ben Hammed;04/2020
S13_D0023;SMEK'S;Sonia Laribi;04/2020
S13_D0024;Khobzti;Marwen Khemiss;04/2020
S13_D0025;SOFTIFI;Rabie Radhouan;04/2020
S13_D0025;SOFTIFI;Idriss Ben Ali;04/2020
S13_D0025;SOFTIFI;Adel Ben Merteh;04/2020
S13_D0026;NeuroData;Yassine Hamdaoui;04/2020
S13_D0026;NeuroData;Ahmed Abassi;04/2020
S13_D0027;Ghazela Technology Academy;Anis Hachani;04/2020
S13_D0028;FYMI;Habib Ben Debba;04/2020
S13_D0029;Traitement des données structurées;Hamdi Karray;04/2020
S13_D0030;The BIM Square;Safa Othmani;04/2020
S13_D0031;Azedda;Anis Hasnaoui;04/2020
S13_D0031;Azedda;Rihab Ghodbane;04/2020
S13_D0032;Quicktext;Kheireddine Fredj;04/2020
S13_D0032;Quicktext;Daniel Doppler;04/2020
S13_D0033;Campus Numérique des métiers;Fethi Zoghlami;04/2020
S13_D0034;CheezWall;Aymen Aouadi;04/2020
S13_D0034;CheezWall;Sondess Khedhiri;04/2020
S13_D0035;Winrents;Houssem Fatnassi;04/2020
S13_D0035;Winrents;Saif Eddine Kouti;04/2020
S13_D0035;Winrents;Alaeddine Jedda;04/2020
S13_D0036;Next;Montassar Elkamel;04/2020
S13_D0037;Wondding;Khouloud Masmoudi;04/2020
S13_D0038;Information anticipative;Sofiene Hadhri;04/2020
S13_D0039;Explore Tunisia;Aymen Montacer;04/2020
S13_D0040;AIDI : Académie Internationale pour le développement et l'innovation;Imen Selmi;04/2020
S13_D0041;DRACOSS;Amen Allah Souli;04/2020
S13_D0041;DRACOSS;Amira Mahdi;04/2020
S13_D0041;DRACOSS;Amal Bououd;04/2020
S13_D0042;Course Golf;Assil Talmoudi;04/2020
S13_D0043;Domoticaza;Mohamed Zouhaier Zammel;04/2020
S13_D0043;Domoticaza;Youssef Barketi;04/2020
S13_D0044;Miral Things;Anouer Kebir;04/2020
S13_D0044;Miral Things;Abdelrahman Ferchichi;04/2020
S13_D0045;Symmetryk / No Statik Media;Khaled Frad;04/2020
S13_D0045;Symmetryk / No Statik Media;Ramzi Frad;04/2020
S14_D0001;Digitus Technologies;Walid Driss;05/2020
S14_D0002;STARK;Mohamed Mzid;05/2020
S14_D0003;NATDYES;Mohamed Farouk Mhenni;05/2020
S14_D0003;NATDYES;Mohamed Ahmed Mhenni;05/2020
S14_D0003;NATDYES;Amira Mhenni;05/2020
S14_D0004;Carpet Plus;Mourad Elfelah;05/2020
S14_D0004;Carpet Plus;Moncef Ben Rejeb;05/2020
S14_D0004;Carpet Plus;Amani Abid;05/2020
S14_D0005;Hand & Crafts;Asma Bayouli;05/2020
S14_D0005;Hand & Crafts;Ameni Ben Hmida;05/2020
S14_D0006;YASSIR;Haythem Cherif;05/2020
S14_D0006;YASSIR;Noureddine Tayebi;05/2020
S14_D0007;Wakahaw;Kais Ben Amar;05/2020
S14_D0007;Wakahaw;Haythem Benna;05/2020
S14_D0007;Wakahaw;Wajih Hajji;05/2020
S14_D0008;Amiral;Amine Ben Abdallah;05/2020
S14_D0009;Sprindt;Habib Wenish;05/2020
S14_D0009;Sprindt;Ramzi Hamrouni;05/2020
S14_D0009;Sprindt;Hedi Akrout;05/2020
S14_D0010;Global World Transformer;Mohamed Amine Hamdi;05/2020
S14_D0011;iSporit;Mohamed Hedi Achour;05/2020
S14_D0011;iSporit;Yosr Naija;05/2020
S14_D0011;iSporit;Yassine Achour;05/2020
S14_D0011;iSporit;Karim Zehani;05/2020
S14_D0011;iSporit;Mohamed Wassim Benzarti;05/2020
S14_D0012;Evolutik;Maya Mathari;05/2020
