startup_id;founder_id;session;societe;fondateur
876;1417;10/2021;Click and Win;Hajer Romdhani
877;1418;10/2021;WASSALNI EXPRESS;Hafedh Ben Abdelhafidh
877;1419;10/2021;WASSALNI EXPRESS;Khaled Mediouni
1176;1976;10/2022;CORADASH;Nour Elimene Essid
1176;1977;10/2022;CORADASH;Radhouene Bousnina
1177;1978;10/2022;KWIK;Sayf Eddine Brahmi
1177;1979;10/2022;KWIK;Arthur Callarec
1178;1980;10/2022;Brandee;Riadh Adouani
1179;1981;10/2022;Quenzi;Mariem Limam
1179;1982;10/2022;Quenzi;Afef Belhadj
1179;1983;10/2022;Quenzi;Mohamed Amine Boussarsar
1180;1503;10/2022;KARNI;Mahmoud Hachicha
1180;1984;10/2022;KARNI;Walid Kaabachi
1181;1985;10/2022;STE Birdhouce;Ramzi Chahin
1181;1986;10/2022;STE Birdhouce;Mohamed Amin Kallel
1181;1987;10/2022;STE Birdhouce;Aymen Feriani
1182;1988;10/2022;FranchiseLab;Wissem Ben Ali
1182;1989;10/2022;FranchiseLab;Amine Hariz
1182;1990;10/2022;FranchiseLab;Mohamed Ali Bouchaala
1183;1991;10/2022;Queney Tunisie;Walid Khodja
1183;1992;10/2022;Queney Tunisie;Mahmoud Challouf
1183;1993;10/2022;Queney Tunisie;Selim Mohamed Gharbi
1184;1994;10/2022;Watto;Omar Khemakhem
1184;1995;10/2022;Watto;Aymen Sarraj
1185;1996;10/2022;ContyFind;Maan Mrabet
1185;1997;10/2022;ContyFind;Hassen Tahri
1185;1998;10/2022;ContyFind;Hassouna Ben Jemaa
1186;1999;10/2022;DIGITAL CITY INNOVATION;Noomen Tounsi
1186;2000;10/2022;DIGITAL CITY INNOVATION;Sofiene Ben Hmida
1186;2001;10/2022;DIGITAL CITY INNOVATION;Mohamed Zied Razzegui
1187;2002;10/2022;KARMA;Rania Zarg El Ayoun
1187;2003;10/2022;KARMA;Khaled Taher
1187;2004;10/2022;KARMA;Wael El Amri
1188;2005;10/2022;X-Mall;Helmi Bouraoui Cherif
1188;2006;10/2022;X-Mall;Mohamed Turki
1190;2007;10/2022;"Color and Natural Extracts ""C-Nexts""";Saloua Sadok
1190;2008;10/2022;"Color and Natural Extracts ""C-Nexts""";Chaima Torkhani
1191;2009;10/2022;Coloc'Qui;Maroua Torkhani
1192;2010;10/2022;First Master Class;Kais Khenine
1192;2011;10/2022;First Master Class;Lilia Bouricha
1193;2012;10/2022;chilift;Hichem Bouricha
1193;2013;10/2022;chilift;Kais Jrad
1194;2014;10/2022;BIOTOPE / SmartEcolo;Khaled Kekli
1194;2015;10/2022;BIOTOPE / SmartEcolo;Kamel Belhadj
1195;2016;10/2022;STERECO;Ala Eddine Maatoug
1195;2017;10/2022;STERECO;Anis Msahli
1196;2018;10/2022;EUROMAGHREB BUSINESS CENTER;Asma Chaabi
1196;261;10/2022;EUROMAGHREB BUSINESS CENTER;Karim Jelliti
1197;2019;10/2022;SK Tech;Sabri Mzoughi
1197;2020;10/2022;SK Tech;Ons Kchaou
1198;2021;10/2022;YILDIZ BUSINESS TRAVEL;Sami Kchaou
1199;2022;10/2022;Open Mind Academy;Raouf Messai
1200;2023;10/2022;RANKSTOP;Mohamed Ramzi Ben Youssef
1201;62;10/2022;Smart Mobility;Mokhles Masmoudi
1548;2597;10/2023;SmartShift;Ouns Taj
1548;2598;10/2023;SmartShift;Sami Jilani
1549;2599;10/2023;ShippingLog;Meriem Trabelsi
1549;2600;10/2023;ShippingLog;Riadh Ben Meftah
1550;2601;10/2023;COLLARY;Jamel Gafsi
1550;2602;10/2023;COLLARY;Anis Montacer
1550;2603;10/2023;COLLARY;Aymen Souissi
1551;2604;10/2023;SEA DESIGN LAB/OUTA;Asma Benyoussef
1551;2605;10/2023;SEA DESIGN LAB/OUTA;Sami Montacer
1551;2606;10/2023;SEA DESIGN LAB/OUTA;Atef Meftah
1552;2607;10/2023;Empowair;Iuliia Matviets
1552;2608;10/2023;Empowair;Houssem Eddine Rammeh
1553;2609;10/2023;xscan;Oussama Ben Wahiba
1553;2610;10/2023;xscan;Abderrahim Gdah
1553;2611;10/2023;xscan;Kais Aouieb
1554;2612;10/2023;CHITELIX;Mohamed Anis Ben Ghalia
1554;2613;10/2023;CHITELIX;Zeineb Blaiech
1555;2614;10/2023;Tadwir;Dali Blaiech
1555;2615;10/2023;Tadwir;Fares Messedi
1556;2616;10/2023;Saydalid;Rayen Miaoui
1556;2617;10/2023;Saydalid;Ahmed Jedidi Yadh Khalfallah
1557;2618;10/2023;Techno Shark;Ali Jedidi
1557;2619;10/2023;Techno Shark;Hsan Jedidi
1558;2099;10/2023;Emyehr;Mohamed Aimen Jouini
1558;2620;10/2023;Emyehr;Houcem Kolsi
1559;2621;10/2023;SILVER-MADE CONSULTING;Issam Kolsi
1560;2622;10/2023;LAND WASH;Mohamed Aziz Landolssi
1561;2623;10/2023;HIPPOMED AI;Walid Guellouz
1561;2624;10/2023;HIPPOMED AI;Ilyes Karray
1562;2625;10/2023;TBRL;Ahmed Azer Ghimeji
1562;2626;10/2023;TBRL;Sondes Massoudi
1563;2627;10/2023;C&S EoleAvia;Chiheb Ben Rekaya
1563;2628;10/2023;C&S EoleAvia;Yosri Belhadj
1564;2629;10/2023;AquaWise Solutions;Hamdi Maslah
1564;2630;10/2023;AquaWise Solutions;May Mallouli
1564;2631;10/2023;AquaWise Solutions;Mohamed Taibah
1565;2632;10/2023;The pointing graphical tablet;Kais Ben Rhouma
1565;2633;10/2023;The pointing graphical tablet;Wafa Smaoui
1565;2634;10/2023;The pointing graphical tablet;Nadhir Chebbi
1566;236;10/2023;Gori'fit;Mohamed Itheb Ben Abbes
1566;2635;10/2023;Gori'fit;Mohamed Najar
1567;2636;10/2023;GOATech;Seifeddine Adouani
1567;2637;10/2023;GOATech;Firas Fejjeri
1567;2638;10/2023;GOATech;Saaidi Abdel Aziz
1568;2639;10/2023;myparcel.tn;Safa Soltani
1569;2640;10/2023;Tadaa;Amine Ben Hmida
1569;2641;10/2023;Tadaa;Adnene Kammoun
1569;2642;10/2023;Tadaa;Mohamed Nassim Chouchene
1569;2643;10/2023;Tadaa;Salah Bannour
1570;2644;10/2023;KYTOSAN TECHNOLOGIES;Wassim Kammoun
1570;2645;10/2023;KYTOSAN TECHNOLOGIES;Khawla Dhahri
1570;2646;10/2023;KYTOSAN TECHNOLOGIES;Nasreddine Soualhia
1570;2647;10/2023;KYTOSAN TECHNOLOGIES;Samia Noureddine
1570;2648;10/2023;KYTOSAN TECHNOLOGIES;Mohamed Khalil Kouki
1571;2649;10/2023;Haven;Khaled Ben ammar
1572;2650;10/2023;Abajim.com;Mohamed Ben Romdhane
1901;3156;10/2024;Coloc'Qui;Mohamed Aziz Saouabi
1901;629;10/2024;Coloc'Qui;Mohamed Amine Hamdi
1902;2739;10/2024;OLINDIAS;Mohamed Lotfi Sassi
1902;3157;10/2024;OLINDIAS;Ines Achour
1903;3158;10/2024;Ailine Pro;Saif Chtourou
1903;3159;10/2024;Ailine Pro;Nadra Achour
1903;3057;10/2024;Ailine Pro;Mahdi Oueslati
1904;3058;10/2024;LR Move;Yassmine Gritli
1904;3060;10/2024;LR Move;Zeynab Gritli
1904;3160;10/2024;LR Move;Ghaith Saidani
1904;3059;10/2024;LR Move;Aymen Masmoudi
1905;3161;10/2024;PlayHalla;Mosaab Bousbih
1905;3061;10/2024;PlayHalla;Imen Oueslati
1905;3162;10/2024;PlayHalla;Yathreb Saidani
1905;3163;10/2024;PlayHalla;Morsi Feki
1906;3164;10/2024;Renaissance;Souleyma Khadhraoui
1906;3165;10/2024;Renaissance;Olfa Bilel
1907;3166;10/2024;Twins;Ala cherni
1907;3167;10/2024;Twins;Iyed Ben Massoud
1907;3168;10/2024;Twins;Oussama Errifi
1908;3169;10/2024;AIO Events;Derouich Aymen
1908;3170;10/2024;AIO Events;Ali Baroudi
1908;3171;10/2024;AIO Events;Mondher Ayadi
1909;3172;10/2024;TOLLXPRESS;Yosri Ayadi
1910;3173;10/2024;Receeto;Dhia Eddine Zouari
1911;3174;10/2024;Save the Plate;Sarra Soussia
1911;3175;10/2024;Save the Plate;Aymen Bjaoui
1912;3176;10/2024;SV LAB;Marzouki Mohamed Amine
1912;3177;10/2024;SV LAB;Moez Ben Mosbah
1912;3178;10/2024;SV LAB;Mohamed Hajjem
1913;3179;10/2024;mevenda;Amal Hemdana
1913;3180;10/2024;mevenda;Hamza Borchani
1914;3181;10/2024;In2-Technologies;Selim Mhedhbi
1915;3182;10/2024;Skazy Tunisia;Mohamed Sabri Belgaroui
1915;3183;10/2024;Skazy Tunisia;Hatem Bellagi
1915;3184;10/2024;Skazy Tunisia;Marwa Baccouche
1916;3185;10/2024;Oop'la;Faouzi Kadous
1916;467;10/2024;Oop'la;Khalil Ben Ali
1917;3186;10/2024;Mathix Academy;Zied Ben Mansour
1917;3187;10/2024;Mathix Academy;Zahra Ideba
1917;3188;10/2024;Mathix Academy;Aziz Khalsi
1918;3189;10/2024;AlphaDeep Solutions;Mohsen Khalsi
1919;3190;10/2024;Retraite en soleil;Mahdi Khalsi Malek Essouaied
1919;3191;10/2024;Retraite en soleil;Ossama Hidri
1920;3192;10/2024;RecoLab;Manel Ben hassine
1920;3193;10/2024;RecoLab;Ahmed Welhezi
1921;3194;10/2024;imt/tradrly;Salah Sammari
1922;3195;10/2024;Zeus Labs;Mahran Farhat
1923;3066;10/2024;ZAYOLI ZAYOLI;Leila Rekbi
1923;361;10/2024;ZAYOLI ZAYOLI;Mohamed Ben Mahmoud
1924;3028;10/2024;SYSNAPSUS Applied Biotech & Innovation;Mohamed Hechmi Louzir
1925;2942;10/2024;Optypro.net Optypro Network;Mohamed Ali Ben Chaabane
1926;2943;10/2024;ALTABIB SILA EXPERTS;Hadhami Ghaffari
1928;2981;10/2024;Riven Crown Intima Leaf Studio;Menjli Aymen
2240;3672;10/2025;PAYDAY TAKAFUL;Mohamed Anouar Gadhoum
2240;3673;10/2025;PAYDAY TAKAFUL;Marouan OMEZZINE
2240;3674;10/2025;PAYDAY TAKAFUL;Shaher Abbas
2241;3675;10/2025;Eddium Platinuim;Nasri Ala
2241;3676;10/2025;Eddium Platinuim;Aniba Yosra
2242;3677;10/2025;CADUSAY;Karim Rekik
2242;3678;10/2025;CADUSAY;Amir Knani
2243;3679;10/2025;Scientiworld;Mohamed Dhia Fredj
2243;2824;10/2025;Scientiworld;Safa Ben Romdhane
2243;3680;10/2025;Scientiworld;Khaled Khelifi
2244;3681;10/2025;Footlink.tn;Abdelhalim Alahoum
2244;3682;10/2025;Footlink.tn;Anis NAJJAR
2245;3683;10/2025;One Beauty;Abderrahman Jalled
2245;2675;10/2025;One Beauty;Rachwan Tarraf
2245;3684;10/2025;One Beauty;Skander Ouni
2246;3685;10/2025;EGAMarketplace;Mourad Benyounes
2246;3686;10/2025;EGAMarketplace;Hichem Chouaibi
2247;3687;10/2025;Shoot;Yassine BEN GHANEM
2247;3688;10/2025;Shoot;Souhail SBOUI
2247;3689;10/2025;Shoot;Marwa ANNEBI
2248;3690;10/2025;HistoryConneXion;Malek Ben yaghlane
2249;3691;10/2025;Clubedge;Yassine Ahmed
2249;3692;10/2025;Clubedge;Fedi Khaled
2249;3693;10/2025;Clubedge;Mohamed hedi MAGHREBI
2249;3694;10/2025;Clubedge;Achraf HADRICH
2250;3695;10/2025;COLEA AgriTech;Thaer Tafesh
2250;3696;10/2025;COLEA AgriTech;Matthias Würtenberger
2251;3697;10/2025;AIVIA;Ahmed Gargouri
2251;3698;10/2025;AIVIA;Youssef Boutaleb
2251;3699;10/2025;AIVIA;Moez Zouari
2251;3700;10/2025;AIVIA;MOHAMED ALI KHEMAKHEM
2251;3701;10/2025;AIVIA;Rafik Rekhis
2251;3702;10/2025;AIVIA;Manel Kallel
2252;3703;10/2025;Absher AI;Ghada Eladeb
2252;3704;10/2025;Absher AI;Yahya Samet
2252;3705;10/2025;Absher AI;Mohamed Hachicha
2252;3706;10/2025;Absher AI;Mohamed Regaya
2253;3707;10/2025;SymbioWave;Oussama Ben Salem
2254;3708;10/2025;Raba7ni;Ali Boukhris
2254;3709;10/2025;Raba7ni;salim dagdoug
2254;3710;10/2025;Raba7ni;taieb ben ali
2255;3711;10/2025;Compta Smart Solution;Ahmed Zahaf
2255;3712;10/2025;Compta Smart Solution;Mohamed Elyas Bazazi
2255;3713;10/2025;Compta Smart Solution;Hedi Zahaf
2256;3714;10/2025;innovia360;slim zghal
2256;3715;10/2025;innovia360;Momtez AYADI
2257;3716;10/2025;SerBot;Chawki Gharsellaoui
2257;3717;10/2025;SerBot;Mbarki Kabil
2257;3718;10/2025;SerBot;Hmercha Amjed
2257;3719;10/2025;SerBot;Wael Hichri
2258;3720;10/2025;Cogitoly;Nada Mejri
2258;3721;10/2025;Cogitoly;Issam Mellah
2259;3722;10/2025;RMC;Rahma zbidi
2259;3723;10/2025;RMC;anis hdhili
2259;3724;10/2025;RMC;KHALIL BELLALI
2260;3725;10/2025;ONE ERP;mohamed ali Derbel
2260;3726;10/2025;ONE ERP;AFFES BILEL
2260;3727;10/2025;ONE ERP;Mahdi Chiha
2261;3728;10/2025;Price Forging;Mohamed Chtiba
2261;3729;10/2025;Price Forging;Walid Makhlouf
2262;3298;10/2025;PERF ANALYSIS CONSULTING;Mohamed Ayachi
2263;3730;10/2025;wedo distribution services;Mohamed Riahi
2264;3731;10/2025;Innoteam Solutions;Radhouen Boughanmi
2264;3732;10/2025;Innoteam Solutions;Hijen EL KHALIFI
2265;3733;10/2025;B-SMART GO;rayen trabelsi
2265;3734;10/2025;B-SMART GO;Mohamed Trabelsi
2265;3735;10/2025;B-SMART GO;Trabelsi Iyed
2266;3736;10/2025;Bid Shine;Taha Triki
2266;3737;10/2025;Bid Shine;Mejdi Dhokar
2267;3738;10/2025;Etudianet/Studianat;Maria Amaidi
2267;3739;10/2025;Etudianet/Studianat;Montassar Jandoubi
2267;3740;10/2025;Etudianet/Studianat;Hadil Ltifi
2268;3741;10/2025;tenjah;Ahmed Ben Aissa
2269;3742;10/2025;Encore Bon;Firas Ellini
2269;3743;10/2025;Encore Bon;Ezzeddine Jrad
2270;3744;10/2025;XMap;Samir AKACHI
2270;3745;10/2025;XMap;Manel Affi
2270;3746;10/2025;XMap;khouloud affi
2270;3747;10/2025;XMap;Chedy HORCHANI
2271;3748;10/2025;LuxePass;mohamed ben mrad
2272;3749;10/2025;SidiChat;Mhimdi Mouhib
2272;3750;10/2025;SidiChat;amen allah fraj
2273;3751;10/2025;Vybtor;Walid Mezghani
2273;3752;10/2025;Vybtor;AMANI GHEZAL
2273;3753;10/2025;Vybtor;Achraf Kchaou
2274;3754;10/2025;Key Marketplace;Mohamed Wael Daly
2274;3755;10/2025;Key Marketplace;Dorra Haddad
2275;3756;10/2025;Next Afri Log;Hatem Chatti
2275;3757;10/2025;Next Afri Log;Mohamed touijer
2276;3758;10/2025;Tache-Lik;Mohamed Abidi
2276;3759;10/2025;Tache-Lik;Oussama Aissaoui
2276;3760;10/2025;Tache-Lik;Yassine Cherif
2277;3761;10/2025;TUNIAI;Houssem aouedni
2278;3762;10/2025;Bloom Venom;issam hmandi
2278;3763;10/2025;Bloom Venom;ghanem toumi
2278;3764;10/2025;Bloom Venom;Imen Rabeh
2279;3765;10/2025;EduImpact.tn;Jilani Garraoui
2280;3766;10/2025;ARTROK;Feres Messaoudi
223;327;11/2019;Orbitech (SeekMake);Adel Ayari
224;328;11/2019;NG Technologies;Moez Ben Mbarka
225;329;11/2019;VAKAY;Adam Jabeur
226;330;11/2019;EDUC'ART;Henda Sahnoun
227;331;11/2019;AZÄ;Oussama Gmati
228;332;11/2019;Anavid;Ahmed Chaari
229;333;11/2019;DrillSERV;Ahmed Aouiti
230;334;11/2019;SOLIXY;Haythem Khalifa
231;335;11/2019;SAMM TEST & AUTOMATION;Mohamed Anane
232;336;11/2019;"Baity tn ""Decoriz"" SARL";Saber Gharsellaoui
233;337;11/2019;PROSUMERS;Haythem Zouari
234;338;11/2019;7keema;Amr Bakr
235;339;11/2019;Salaire.tn;Fédi Belkacem
236;340;11/2019;VDOC;Aymen Saadani
237;341;11/2019;Lamma;Hamza Guesmi
238;342;11/2019;INNOFAB;Nadim Kharraz
239;343;11/2019;NovaTEK Solution;Safa Bouhajar
240;344;11/2019;Miral Things;Anouer Kebir
241;345;11/2019;Shadoc (société Sirat Edition spin off de Sirat );Amel Torkhani
242;346;11/2019;Exacctly;Noureddine Loukil
243;347;11/2019;Domoticaza;Mohamed Zammel
244;348;11/2019;Supermarché Founa;Karim Skik
245;349;11/2019;B4 PRINT;Mohamed Sami Adouani
246;350;11/2019;BS partage;Boutheina Hamdi
247;351;11/2019;Oxygen Design;Anas Ben Amar
248;240;11/2019;Eat & Fit;Skander Ben Sassi
249;190;11/2019;MINIMA AI;Houssem eddine Mrad
249;109;11/2019;MINIMA AI;Anis Maghar
250;110;11/2019;PROFILTHEQUE;Imen Maghar
250;304;11/2019;PROFILTHEQUE;Ayoub Ben Thabet
251;305;11/2019;RHINTOS GAMES;Ahmed Chlagou
251;306;11/2019;RHINTOS GAMES;Hishem Zarrad
251;111;11/2019;RHINTOS GAMES;Hazem Guent
252;112;11/2019;GO UP STAND UP;Yassine Dimassi
252;267;11/2019;GO UP STAND UP;Safwen Bouali
253;268;11/2019;Athena-IO;Cherif Redissi
253;352;11/2019;Athena-IO;Amine Troudi
558;881;11/2020;Groupado;Selim Tekaya
558;882;11/2020;Groupado;Mohamed Ghazouani
558;883;11/2020;Groupado;Achraf Aouadi
559;884;11/2020;WildyNess;Rim Bourguiba
559;885;11/2020;WildyNess;Hamza Gassem
560;886;11/2020;AVOPRO;Hatem Hamdi
560;887;11/2020;AVOPRO;Abdel Karim Ben Abdel Malek
560;888;11/2020;AVOPRO;Wafa Gabsi
562;889;11/2020;Tinest;Khouloud Bouazizi
562;890;11/2020;Tinest;Zayneb Ghodhbani
563;891;11/2020;Elco Solutions;Wajdi Darmoul
564;582;11/2020;NeuroData;Yassine Hamdaoui
564;892;11/2020;NeuroData;Selim Themouni
565;893;11/2020;Khadamny;Selim Mraidi
565;894;11/2020;Khadamny;Atef Sedraoui
566;895;11/2020;WONDER WORK;Yamina Rachdi
566;896;11/2020;WONDER WORK;Wafi Bouassida
567;897;11/2020;Tashfeen;Mounir Bouassida
567;898;11/2020;Tashfeen;Tarek Ben Sassi
568;899;11/2020;Autoprix.tn;Mohamed Amine Ben Sassi
569;900;11/2020;Société Souk El-Ghorba;Mohamed Ali Kammoun
570;901;11/2020;Smart City;Ali Boukhachem
570;902;11/2020;Smart City;Bechir Gtari
571;903;11/2020;Civitas;Firas Gaffari
571;904;11/2020;Civitas;Houssem Akrout
571;905;11/2020;Civitas;Bilel Knaissi
572;906;11/2020;Celebrioo;Mootaz Billeh Chaabani
573;907;11/2020;elprojet;Akram Mrad
573;908;11/2020;elprojet;Malek Zlitni
574;909;11/2020;ﻲﺑﯾﺟد  - Jeeby;Walid bousnina
574;910;11/2020;ﻲﺑﯾﺟد  - Jeeby;Chamseddine Bezzaouia
574;911;11/2020;ﻲﺑﯾﺟد  - Jeeby;Youssef Fakhfakh
575;912;11/2020;ClickBus;Zied Agrebi Orabi
575;913;11/2020;ClickBus;Mohamed Debbabi
576;914;11/2020;Xchange;Ismail Talbi
577;915;11/2020;Alfikr;Brahim Jrah
577;916;11/2020;Alfikr;Mohamed Ali Taoues
578;917;11/2020;UpKurs;Nidhal Jammali
578;918;11/2020;UpKurs;Selsebil Ben El Haj Sghaier
578;919;11/2020;UpKurs;Gadus Niyonzima
579;920;11/2020;WOTE;Joshua King Isezerano
579;921;11/2020;WOTE;Sarah mellouli
579;922;11/2020;WOTE;Melek Gharbi
580;923;11/2020;Ba9chich;Bilel Ouersighni
580;924;11/2020;Ba9chich;Ibtihel Haddedi
583;925;11/2020;LoDeep;Zied Ben Amar
584;926;11/2020;REC-INov سﻧوﺗ en ligne;Jamila Khlif
584;927;11/2020;REC-INov سﻧوﺗ en ligne;Wajdi Moalla
584;928;11/2020;REC-INov سﻧوﺗ en ligne;Salma Aouini
585;929;11/2020;Société Evolutik;Mourad Mathari
585;736;11/2020;Société Evolutik;Mohamed Aziz Hannachi
586;737;11/2020;HOMEJEK;Anis Mzoughi
587;930;11/2020;STE SMELSY;Smelsy.com Med slim Bouaziz
588;931;11/2020;STE Fouita;Fouita Abdelhay Najjar
588;676;11/2020;STE Fouita;Jamoussi Ahmed
588;677;11/2020;STE Fouita;Jihed Bouguerra
589;678;11/2020;Eventizer Platforms;Yassine Abbes
589;679;11/2020;Eventizer Platforms;Oussema Samet
589;932;11/2020;Eventizer Platforms;Sabri Mhimdi
590;933;11/2020;4InA Technologie;Zribi Hinda
590;516;11/2020;4InA Technologie;Youssef Said
591;934;11/2020;Travaris;Travaris Berkay Alkisel
591;935;11/2020;Travaris;Ahmad Abd Arrahman
591;636;11/2020;Travaris;Nesrine Chemkhi
592;936;11/2020;El Food Lab Traiteur Cuisine Revisitée;El Food Lab
592;637;11/2020;El Food Lab Traiteur Cuisine Revisitée;Mohamed Guinoubi
593;463;11/2020;STE TUNISIENNE CO-SOLAR DES INNOVATIONS;Mahmoud Hammami
594;937;11/2020;TECHNOLOGIQUES SOLAIRES;Yessin Boutabba
594;786;11/2020;TECHNOLOGIQUES SOLAIRES;Farah M'seddi
595;846;11/2020;Jalel SATOURI;Mohamed Torkhani
595;847;11/2020;Jalel SATOURI;Talel Mouaada
596;938;11/2020;Fantastic Mall;Fantastic Mall Mohamed El kamel
596;939;11/2020;Fantastic Mall;Saber Ben Ahmed
596;940;11/2020;Fantastic Mall;Sahbi Ben Fredj
596;732;11/2020;Fantastic Mall;Mohamed Mabrouk
596;941;11/2020;Fantastic Mall;Nemine Marzouki
597;735;11/2020;STE D-WEE;Bassem Mlayah
598;942;11/2020;ROAMSMART;Mehdi Triki
879;1420;11/2021;BIONESSANCE;Emel Habbej
879;1421;11/2021;BIONESSANCE;Lamine Bouzguenda
879;1422;11/2021;BIONESSANCE;Khellil Bouzguenda
880;1423;11/2021;Festin/Vetcare;Sarah-Tatiana Bouzguenda
880;1424;11/2021;Festin/Vetcare;Mestiri Faouzi
880;1425;11/2021;Festin/Vetcare;Rania Ben hassine
880;1426;11/2021;Festin/Vetcare;Amira Hasnaoui
881;1427;11/2021;"WorkPoint / X-Point ""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Montassar Bach Ouerdiane
881;1428;11/2021;"WorkPoint / X-Point ""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Afef Letaief
881;1429;11/2021;"WorkPoint / X-Point ""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Salem Oun
881;1430;11/2021;"WorkPoint / X-Point ""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Seif Dormek
881;1431;11/2021;"WorkPoint / X-Point ""Ahyini""/ développé par la société CBM-EE (nom commercial : cbm eearning)";Moalla Habib
882;1432;11/2021;Livestore;Habib Baaboura
882;1433;11/2021;Livestore;Moez Taïeb
882;1434;11/2021;Livestore;Sarah Ben Slimene
883;1435;11/2021;e-health.tn;Kirmene Marzouki
883;34;11/2021;e-health.tn;Mohamed Belghith
884;1436;11/2021;Xchange Advisor;Younes Mabrouk
885;1437;11/2021;Chosa;Walid Mansia
885;1438;11/2021;Chosa;Moez Kazdaghli
885;1439;11/2021;Chosa;Anis Trigui
886;1440;11/2021;InspireTech;Mohamed Maatoug
886;1441;11/2021;InspireTech;Amine Mahdhi
887;1442;11/2021;GARANTY;Mustapha Messaoudi
887;1443;11/2021;GARANTY;Mourad Boubaker
887;1199;11/2021;GARANTY;Haythem Dridi
888;1444;11/2021;Myflix;Inès Bourgou
888;1445;11/2021;Myflix;Saber Ben Khaled
888;1446;11/2021;Myflix;Rafik Aouem
889;1374;11/2021;Rouet;Haykel Ben othman
889;1447;11/2021;Rouet;Sawsen Dhifallah
890;1448;11/2021;Coachini;Lotfi Mzoughi
890;1449;11/2021;Coachini;Omar Kennou
890;1450;11/2021;Coachini;Ali Frad
892;1451;11/2021;Hello Dati;Nizar Hamdi
893;1452;11/2021;Maher CHAFII;Manel Elleuchi
893;1453;11/2021;Maher CHAFII;Ahmed Battikh
893;1454;11/2021;Maher CHAFII;Mourad Chafiaa
893;1455;11/2021;Maher CHAFII;Amine Slimene
894;1456;11/2021;Rezervini;Mohamed Ghayadhi
894;1457;11/2021;Rezervini;Mohamed Nabil Essefaihi
894;1458;11/2021;Rezervini;Houssem Ben Cheikh
894;1459;11/2021;Rezervini;Riadh Dkhil
895;1460;11/2021;Digital Health Services & Solutions yosri ben salah;Mariem Turki
895;1461;11/2021;Digital Health Services & Solutions yosri ben salah;Maher Naouali
895;1462;11/2021;Digital Health Services & Solutions yosri ben salah;Mona Khaled
895;1463;11/2021;Digital Health Services & Solutions yosri ben salah;Yosri Ben Salah
895;1464;11/2021;Digital Health Services & Solutions yosri ben salah;Ben Nasr Rayen
895;1465;11/2021;Digital Health Services & Solutions yosri ben salah;Bydon Austin Nyimbiri
896;1466;11/2021;Vardoc;Amine Selmi
897;1467;11/2021;Halonursery;Amira Dabbous
898;1468;11/2021;IGREEN;Semah lachheb
898;1469;11/2021;IGREEN;Rim Attia
899;1470;11/2021;SOLFA;Cabinet d'orthoprie Ahres
900;1317;11/2021;GARK;Mohamed Taha Jemmali
902;1066;11/2021;S S S INNOVATION;Hamdi kardough
903;1068;11/2021;Flexiolar;Farrah Marwa
905;1386;11/2021;Proway CONNECT;Sahli Sonia
906;1471;11/2021;BIESSA AUTO;Beissa Auto
906;1387;11/2021;BIESSA AUTO;Ahmed Sahli
1202;2024;11/2022;VB SMART;Amine Fourati
1202;2025;11/2022;VB SMART;Sahli Houssem
1203;513;11/2022;Foodoo Nutrition;Sonia Othman
1203;1630;11/2022;Foodoo Nutrition;Hadhami Rjiba
1205;2026;11/2022;AMAL XR;Mohamed Bassem Mazghouni
1205;1260;11/2022;AMAL XR;Mohamed Kharrat
1205;34;11/2022;AMAL XR;Mohamed Belghith
1205;1523;11/2022;AMAL XR;Hassen Marzouk
1206;1524;11/2022;Arkan;Tarek Marzouk
1207;2027;11/2022;Shape;Rahma Ben Abid
1207;2028;11/2022;Shape;Mohamed Moez Touil
1208;2029;11/2022;Elokencia;Houcem Ben Lasfar
1208;2030;11/2022;Elokencia;Mohamed Moatez Jendoubi
1209;2031;11/2022;Mon Ingénieur Express;Frederic Delahaigue
1210;2032;11/2022;Rendez vous;Zied Hamouda
1211;2033;11/2022;DeepAI;Seifedine Guizeni
1211;2034;11/2022;DeepAI;Jihène Ben Slimene
1211;2035;11/2022;DeepAI;Mohamed Adel Tarki
1212;2036;11/2022;YARI;Mohamed Nejib Bejar
1212;1350;11/2022;YARI;Ghassen Sghaier
1213;970;11/2022;IZICLAIM;Mohamed Sghaier
1213;1351;11/2022;IZICLAIM;Senda Akili
1214;2037;11/2022;FeedIn;Amal khémira
1214;2038;11/2022;FeedIn;Hamza Mehdaoui
1215;2039;11/2022;Firma Solutions;Haythem Ilehi
1215;2040;11/2022;Firma Solutions;Ghazi Tlalet
1215;459;11/2022;Firma Solutions;Achref Chouchene
1215;2041;11/2022;Firma Solutions;Mohamed Houcem Eddine Ibn Essghaier
1216;2042;11/2022;Planet Dev;Khouloud Essghaier
1216;2043;11/2022;Planet Dev;Nermine Abid
1216;2044;11/2022;Planet Dev;Mohamed Amine Kefi
1217;1025;11/2022;Flexipik;Beya Ben Saad
1217;2045;11/2022;Flexipik;Karim Ben Saber
1218;2046;11/2022;OTOSPEX;Houssam Rihane
1218;2047;11/2022;OTOSPEX;Ftouma Bannour
1219;2048;11/2022;ID grouping&connect;Mahdi Ben Ahmed
